Phytochemical,Plant,CID,SMILES,Database,Target_Name,Gene_Symbol,UniProt_ID,ChEMBL_ID,Target_Class,Target_Key,Probability,P_Value,Max_Tc,Rank
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Melatonin receptor 1B,,,,DNN(ECFP4),Homo sapiens,0.04,,,22
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,microRNA 21,,,,DNN(ECFP4),Homo sapiens,0.04,,,23
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(ECFP4),Homo sapiens,0.04,,,24
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Lysosomal alpha-glucosidase,,,,DNN(ECFP4),Homo sapiens,0.03,,,25
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cellular tumor antigen p53,,,,DNN(ECFP4),Homo sapiens,0.03,,,26
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,,,,DNN(ECFP4),Homo sapiens,0.03,,,27
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Dopamine D2 receptor,,,,DNN(ECFP4),Homo sapiens,0.03,,,28
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,MAP kinase ERK2,,,,DNN(ECFP4),Homo sapiens,0.02,,,29
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Acetylcholinesterase,,,,DNN(RDKit),Homo sapiens,0.25,,,30
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,DNN(RDKit),Homo sapiens,0.17,,,31
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,DNN(RDKit),Homo sapiens,0.11,,,32
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2A6,,,,DNN(RDKit),Homo sapiens,0.09,,,33
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(RDKit),Homo sapiens,0.08,,,34
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(RDKit),Homo sapiens,0.08,,,35
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Butyrylcholinesterase,,,,DNN(RDKit),Homo sapiens,0.07,,,36
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(RDKit),Homo sapiens,0.06,,,37
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 1A2,,,,DNN(RDKit),Homo sapiens,0.05,,,38
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Huntingtin,,,,DNN(RDKit),Homo sapiens,0.04,,,39
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Carbonic anhydrase I,,,,DNN(RDKit),Homo sapiens,0.04,,,40
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Carbonic anhydrase II,,,,DNN(RDKit),Homo sapiens,0.04,,,41
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2D6,,,,DNN(RDKit),Homo sapiens,0.04,,,42
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(RDKit),Homo sapiens,0.04,,,43
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(RDKit),Homo sapiens,0.03,,,44
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(Layered),Homo sapiens,0.03,,,45
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,P-glycoprotein 1,,,,DNN(Layered),Homo sapiens,0.03,,,46
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(Layered),Homo sapiens,0.02,,,47
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(Layered),Homo sapiens,0.02,,,48
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(Layered),Homo sapiens,0.02,,,49
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(Layered),Homo sapiens,0.02,,,50
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2D6,,,,DNN(Layered),Homo sapiens,0.02,,,51
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(Layered),Homo sapiens,0.02,,,52
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Neuropeptide S receptor,,,,DNN(Layered),Homo sapiens,0.02,,,53
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(Layered),Homo sapiens,0.02,,,54
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,DNN(MHFP6),Homo sapiens,0.12,,,55
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(MHFP6),Homo sapiens,0.09,,,56
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Histone-lysine N-methyltransferase MLL,,,,DNN(MHFP6),Homo sapiens,0.08,,,57
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,DNA polymerase beta,,,,DNN(MHFP6),Homo sapiens,0.08,,,58
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(MHFP6),Homo sapiens,0.05,,,59
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,microRNA 21,,,,DNN(MHFP6),Homo sapiens,0.04,,,60
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Lethal(3)malignant brain tumor-like protein 1,,,,DNN(MHFP6),Homo sapiens,0.04,,,61
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Lysosomal alpha-glucosidase,,,,DNN(MHFP6),Homo sapiens,0.04,,,62
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Ras-related protein Rab-9A,,,,DNN(MHFP6),Homo sapiens,0.02,,,63
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Thyroid hormone receptor beta-1,,,,DNN(MHFP6),Homo sapiens,0.02,,,64
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,FAD-linked sulfhydryl oxidase ALR,,,,DNN(MHFP6),Homo sapiens,0.02,,,65
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(MHFP6),Homo sapiens,0.02,,,66
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,DNA dC->dU-editing enzyme APOBEC-3G,,,,DNN(ECFP6),Homo sapiens,0.2,,,67
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,DNA polymerase beta,,,,DNN(ECFP6),Homo sapiens,0.09,,,68
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(ECFP6),Homo sapiens,0.05,,,69
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Lysosomal alpha-glucosidase,,,,DNN(ECFP6),Homo sapiens,0.04,,,70
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,,,,DNN(ECFP6),Homo sapiens,0.04,,,71
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP6),Homo sapiens,0.04,,,72
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(ECFP6),Homo sapiens,0.03,,,73
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP6),Homo sapiens,0.03,,,74
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Lethal(3)malignant brain tumor-like protein 1,,,,DNN(ECFP6),Homo sapiens,0.02,,,75
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,DNN(AtomPair),Homo sapiens,0.07,,,76
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,DNN(AtomPair),Homo sapiens,0.06,,,77
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Muscarinic acetylcholine receptor M2,,,,DNN(AtomPair),Homo sapiens,0.06,,,78
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 1A2,,,,DNN(AtomPair),Homo sapiens,0.05,,,79
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C9,,,,DNN(AtomPair),Homo sapiens,0.05,,,80
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,DNN(AtomPair),Homo sapiens,0.05,,,81
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Huntingtin,,,,DNN(AtomPair),Homo sapiens,0.03,,,82
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2D6,,,,DNN(AtomPair),Homo sapiens,0.03,,,83
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(AtomPair),Homo sapiens,0.03,,,84
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(AtomPair),Homo sapiens,0.03,,,85
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Acetylcholinesterase,,,,Consensus,Homo sapiens,0.25,,,86
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,DNA polymerase beta,,,,Consensus,Homo sapiens,0.23,,,87
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,DNA dC->dU-editing enzyme APOBEC-3G,,,,Consensus,Homo sapiens,0.2,,,88
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,SLC16A10 protein,,,,Consensus,Homo sapiens,0.17,,,89
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Microtubule-associated protein tau,,,,Consensus,Homo sapiens,0.12,,,90
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Thyroid stimulating hormone receptor,,,,Consensus,Homo sapiens,0.11,,,91
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2A6,,,,Consensus,Homo sapiens,0.09,,,92
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,Consensus,Homo sapiens,0.09,,,93
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Cytochrome P450 2C19,,,,Consensus,Homo sapiens,0.08,,,94
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Histone-lysine N-methyltransferase MLL,,,,Consensus,Homo sapiens,0.08,,,95
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Survival motor neuron protein,,,,Consensus,Homo sapiens,0.08,,,96
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Prelamin-A/C,,,,Consensus,Homo sapiens,0.07,,,97
Hypaphorine,Abrus precatorius,442106.0,[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2c1cccc2,PPB3,Butyrylcholinesterase,,,,Consensus,Homo sapiens,0.07,,,98
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,SLC16A10 protein,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.99,,,1
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.99,,,2
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.99,,,3
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Prelamin-A/C,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.12,,,4
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Microtubule-associated protein tau,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.11,,,5
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Tyrosyl-DNA phosphodiesterase 1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.07,,,6
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.07,,,7
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,ATP-dependent DNA helicase Q1,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.04,,,8
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Thyroid stimulating hormone receptor,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.04,,,9
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Cytochrome P450 1A2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,10
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Keap1/Nrf2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,11
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,MAP kinase ERK2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,12
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Ubiquitin carboxyl-terminal hydrolase 2,,,,DNN(ECFP4+MHFP6),Homo sapiens,0.02,,,13
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,SLC16A10 protein,,,,DNN(ECFP4),Homo sapiens,1.0,,,14
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(ECFP4),Homo sapiens,0.78,,,15
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(ECFP4),Homo sapiens,0.75,,,16
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Prelamin-A/C,,,,DNN(ECFP4),Homo sapiens,0.16,,,17
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Thyroid stimulating hormone receptor,,,,DNN(ECFP4),Homo sapiens,0.13,,,18
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Carbonic anhydrase VI,,,,DNN(ECFP4),Homo sapiens,0.08,,,19
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Arachidonate 15-lipoxygenase,,,,DNN(ECFP4),Homo sapiens,0.06,,,20
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,MAP kinase ERK2,,,,DNN(ECFP4),Homo sapiens,0.06,,,21
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(ECFP4),Homo sapiens,0.05,,,22
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Carbonic anhydrase VB,,,,DNN(ECFP4),Homo sapiens,0.05,,,23
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Homo sapiens,,,,DNN(ECFP4),Homo sapiens,0.04,,,24
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Carbonic anhydrase VA,,,,DNN(ECFP4),Homo sapiens,0.04,,,25
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Endoplasmic reticulum-associated amyloid beta-peptide-binding protein,,,,DNN(ECFP4),Homo sapiens,0.04,,,26
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Survival motor neuron protein,,,,DNN(ECFP4),Homo sapiens,0.04,,,27
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,SLC16A10 protein,,,,DNN(RDKit),Homo sapiens,0.98,,,28
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Thyroid stimulating hormone receptor,,,,DNN(RDKit),Homo sapiens,0.13,,,29
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Cytochrome P450 1A2,,,,DNN(RDKit),Homo sapiens,0.12,,,30
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(RDKit),Homo sapiens,0.12,,,31
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Cytochrome P450 2C19,,,,DNN(RDKit),Homo sapiens,0.12,,,32
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Prelamin-A/C,,,,DNN(RDKit),Homo sapiens,0.07,,,33
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(RDKit),Homo sapiens,0.07,,,34
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Cytochrome P450 2D6,,,,DNN(RDKit),Homo sapiens,0.06,,,35
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Carbonic anhydrase IV,,,,DNN(RDKit),Homo sapiens,0.04,,,36
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,L-type amino acid transporter 1,,,,DNN(RDKit),Homo sapiens,0.04,,,37
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Survival motor neuron protein,,,,DNN(RDKit),Homo sapiens,0.03,,,38
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Cytochrome P450 3A4,,,,DNN(RDKit),Homo sapiens,0.03,,,39
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Microtubule-associated protein tau,,,,DNN(RDKit),Homo sapiens,0.03,,,40
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Aldehyde dehydrogenase 1A1,,,,DNN(RDKit),Homo sapiens,0.02,,,41
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Menin/Histone-lysine N-methyltransferase MLL,,,,DNN(RDKit),Homo sapiens,0.02,,,42
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Cytochrome P450 2C9,,,,DNN(RDKit),Homo sapiens,0.02,,,43
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,SLC16A10 protein,,,,DNN(Layered),Homo sapiens,0.88,,,44
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B3,,,,DNN(Layered),Homo sapiens,0.46,,,45
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Solute carrier organic anion transporter family member 1B1,,,,DNN(Layered),Homo sapiens,0.42,,,46
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Myeloperoxidase,,,,DNN(Layered),Homo sapiens,0.07,,,47
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Prelamin-A/C,,,,DNN(Layered),Homo sapiens,0.07,,,48
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Nuclear factor NF-kappa-B p105 subunit,,,,DNN(Layered),Homo sapiens,0.07,,,49
L-Abrine,Abrus precatorius,160511.0,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,PPB3,Survival motor neuron protein,,,,DNN(Layered),Homo sapiens,0.06,,,50
